src,trg,NL,Sim_Score
sme,sme,0,0.301029995663981
lbs,lbs,0,0.301029995663981
ps2,ps2,0,0.301029995663981
cas,cas,0,0.301029995663981
wes,wes,0,0.301029995663981
snp,snp,0,0.301029995663981
pts,pts,0,0.301029995663981
nos,nos,0,0.301029995663981
sh,ssh,0.333333333333333,0.221848749616356
lse,lse,0,0.301029995663981
ssl,ssl,0,0.301029995663981
msp,msp,0,0.301029995663981
sha,sha,0,0.301029995663981
lds,lds,0,0.301029995663981
sm,ssm,0.333333333333333,0.221848749616356
mas,mas,0,0.301029995663981
sip,sip,0,0.301029995663981
abs,abs,0,0.301029995663981
ssp,ssp,0,0.301029995663981
esp,esp,0,0.301029995663981
ons,ons,0,0.301029995663981
sow,sow,0,0.301029995663981
rsc,rsc,0,0.301029995663981
sax,sax,0,0.301029995663981
gus,gus,0,0.301029995663981
pos,pos,0,0.301029995663981
ros,ros,0,0.301029995663981
sos,sos,0,0.301029995663981
nas,nas,0,0.301029995663981
sai,sai,0,0.301029995663981
usc,usc,0,0.301029995663981
s2,ss2,0.333333333333333,0.221848749616356
rsa,rsa,0,0.301029995663981
tsb,tsb,0,0.301029995663981
bcs,bcs,0,0.301029995663981
ras,ras,0,0.301029995663981
ts,tts,0.333333333333333,0.221848749616356
ist,ist,0,0.301029995663981
tis,tis,0,0.301029995663981
nsf,nsf,0,0.301029995663981
ims,ims,0,0.301029995663981
ins,ins,0,0.301029995663981
ns,nss,0.333333333333333,0.221848749616356
csp,csp,0,0.301029995663981
esq,esq,0,0.301029995663981
sl,ssl,0.333333333333333,0.221848749616356
ems,ems,0,0.301029995663981
rms,rms,0,0.301029995663981
soy,soy,0,0.301029995663981
irs,irs,0,0.301029995663981
mls,mls,0,0.301029995663981
esa,esa,0,0.301029995663981
aus,aus,0,0.301029995663981
sar,sar,0,0.301029995663981
als,als,0,0.301029995663981
shi,shi,0,0.301029995663981
nes,nes,0,0.301029995663981
sae,sae,0,0.301029995663981
stu,stu,0,0.301029995663981
slr,slr,0,0.301029995663981
sgt,sgt,0,0.301029995663981
mis,mis,0,0.301029995663981
ska,ska,0,0.301029995663981
mms,mms,0,0.301029995663981
dsl,dsl,0,0.301029995663981
sis,sis,0,0.301029995663981
sbs,sbs,0,0.301029995663981
sly,sly,0,0.301029995663981
pms,pms,0,0.301029995663981
sao,sao,0,0.301029995663981
sig,sig,0,0.301029995663981
bsa,bsa,0,0.301029995663981
ias,ias,0,0.301029995663981
tes,tes,0,0.301029995663981
ops,ops,0,0.301029995663981
p.s,p.s,0,0.301029995663981
lps,lps,0,0.301029995663981
sg,sgg,0.333333333333333,0.221848749616356
sg,ssg,0.333333333333333,0.221848749616356
dis,dis,0,0.301029995663981
spd,spd,0,0.301029995663981
ers,ers,0,0.301029995663981
bas,bas,0,0.301029995663981
pps,pps,0,0.301029995663981
ics,ics,0,0.301029995663981
sra,sra,0,0.301029995663981
dsp,dsp,0,0.301029995663981
kms,kms,0,0.301029995663981
syd,syd,0,0.301029995663981
ssh,ssh,0,0.301029995663981
ssr,ssr,0,0.301029995663981
fsb,fsb,0,0.301029995663981
ser,ser,0,0.301029995663981
sod,sod,0,0.301029995663981
dss,dss,0,0.301029995663981
lsd,lsd,0,0.301029995663981
asb,asb,0,0.301029995663981
iis,iis,0,0.301029995663981
sal,sal,0,0.301029995663981
sj,ssj,0.333333333333333,0.221848749616356
dsc,dsc,0,0.301029995663981
nsa,nsa,0,0.301029995663981
isi,isi,0,0.301029995663981
smp,smp,0,0.301029995663981
sed,sed,0,0.301029995663981
src,src,0,0.301029995663981
sui,sui,0,0.301029995663981
cns,cns,0,0.301029995663981
shu,shu,0,0.301029995663981
sul,sul,0,0.301029995663981
ans,ans,0,0.301029995663981
sda,sda,0,0.301029995663981
spp,spp,0,0.301029995663981
csm,csm,0,0.301029995663981
fs,fss,0.333333333333333,0.221848749616356
rbs,rbs,0,0.301029995663981
csi,csi,0,0.301029995663981
rts,rts,0,0.301029995663981
soe,soe,0,0.301029995663981
ams,ams,0,0.301029995663981
prs,prs,0,0.301029995663981
sco,sco,0,0.301029995663981
sn,ssn,0.333333333333333,0.221848749616356
sho,sho,0,0.301029995663981
seb,seb,0,0.301029995663981
ssi,ssi,0,0.301029995663981
bbs,bbs,0,0.301029995663981
oss,oss,0,0.301029995663981
ifs,ifs,0,0.301029995663981
mos,mos,0,0.301029995663981
lis,lis,0,0.301029995663981
acs,acs,0,0.301029995663981
psd,psd,0,0.301029995663981
lsu,lsu,0,0.301029995663981
fps,fps,0,0.301029995663981
vis,vis,0,0.301029995663981
sla,sla,0,0.301029995663981
sta,sta,0,0.301029995663981
ssc,ssc,0,0.301029995663981
mus,mus,0,0.301029995663981
bis,bis,0,0.301029995663981
ips,ips,0,0.301029995663981
eos,eos,0,0.301029995663981
sts,sts,0,0.301029995663981
aps,aps,0,0.301029995663981
ets,ets,0,0.301029995663981
isn,isn,0,0.301029995663981
esc,esc,0,0.301029995663981
rus,rus,0,0.301029995663981
asc,asc,0,0.301029995663981
sem,sem,0,0.301029995663981
spr,spr,0,0.301029995663981
isc,isc,0,0.301029995663981
ars,ars,0,0.301029995663981
aes,aes,0,0.301029995663981
ces,ces,0,0.301029995663981
ses,ses,0,0.301029995663981
soo,soo,0,0.301029995663981
drs,drs,0,0.301029995663981
fis,fis,0,0.301029995663981
bsi,bsi,0,0.301029995663981
afs,afs,0,0.301029995663981
ccs,ccs,0,0.301029995663981
sgi,sgi,0,0.301029995663981
ast,ast,0,0.301029995663981
rds,rds,0,0.301029995663981
som,som,0,0.301029995663981
ps3,ps3,0,0.301029995663981
ais,ais,0,0.301029995663981
mcs,mcs,0,0.301029995663981
jus,jus,0,0.301029995663981
pds,pds,0,0.301029995663981
rsl,rsl,0,0.301029995663981
srb,srb,0,0.301029995663981
dts,dts,0,0.301029995663981
suv,suv,0,0.301029995663981
srs,srs,0,0.301029995663981
smc,smc,0,0.301029995663981
sps,sps,0,0.301029995663981
scc,scc,0,0.301029995663981
tcs,tcs,0,0.301029995663981
msg,msg,0,0.301029995663981
cls,cls,0,0.301029995663981
bos,bos,0,0.301029995663981
fsc,fsc,0,0.301029995663981
jos,jos,0,0.301029995663981
spl,spl,0,0.301029995663981
sca,sca,0,0.301029995663981
soa,soa,0,0.301029995663981
vos,vos,0,0.301029995663981
ost,ost,0,0.301029995663981
tas,tas,0,0.301029995663981
sie,sie,0,0.301029995663981
ews,ews,0,0.301029995663981
s.a,s.a,0,0.301029995663981
csc,csc,0,0.301029995663981
isd,isd,0,0.301029995663981
dps,dps,0,0.301029995663981
sch,sch,0,0.301029995663981
csf,csf,0,0.301029995663981
jsa,jsa,0,0.301029995663981
sia,sia,0,0.301029995663981
sdk,sdk,0,0.301029995663981
nis,nis,0,0.301029995663981
asl,asl,0,0.301029995663981
cts,cts,0,0.301029995663981
ssa,ssa,0,0.301029995663981
pst,pst,0,0.301029995663981
smt,smt,0,0.301029995663981
smr,smr,0,0.301029995663981
osi,osi,0,0.301029995663981
cse,cse,0,0.301029995663981
msi,msi,0,0.301029995663981
ubs,ubs,0,0.301029995663981
sti,sti,0,0.301029995663981
els,els,0,0.301029995663981
crs,crs,0,0.301029995663981
psv,psv,0,0.301029995663981
esl,esl,0,0.301029995663981
scf,scf,0,0.301029995663981
spc,spc,0,0.301029995663981
sdp,sdp,0,0.301029995663981
nps,nps,0,0.301029995663981
fas,fas,0,0.301029995663981
sqm,sqm,0,0.301029995663981
usl,usl,0,0.301029995663981
stc,stc,0,0.301029995663981
ats,ats,0,0.301029995663981
obs,obs,0,0.301029995663981
ils,ils,0,0.301029995663981
sag,sag,0,0.301029995663981
kos,kos,0,0.301029995663981
psc,psc,0,0.301029995663981
tbs,tbs,0,0.301029995663981
rcs,rcs,0,0.301029995663981
tps,tps,0,0.301029995663981
ors,ors,0,0.301029995663981
bsp,bsp,0,0.301029995663981
vas,vas,0,0.301029995663981
ies,ies,0,0.301029995663981
sma,sma,0,0.301029995663981
sds,sds,0,0.301029995663981
eas,eas,0,0.301029995663981
cst,cst,0,0.301029995663981
esk,esk,0,0.301029995663981
rsf,rsf,0,0.301029995663981
ism,ism,0,0.301029995663981
stm,stm,0,0.301029995663981
sse,sse,0,0.301029995663981
dhs,dhs,0,0.301029995663981
psb,psb,0,0.301029995663981
tse,tse,0,0.301029995663981
ste,ste,0,0.301029995663981
s.j,s.j,0,0.301029995663981
mst,mst,0,0.301029995663981
dst,dst,0,0.301029995663981
csu,csu,0,0.301029995663981
mgs,mgs,0,0.301029995663981
slp,slp,0,0.301029995663981
lso,lso,0,0.301029995663981
sud,sud,0,0.301029995663981
sus,sus,0,0.301029995663981
bms,bms,0,0.301029995663981
ags,ags,0,0.301029995663981
dsm,dsm,0,0.301029995663981
pls,pls,0,0.301029995663981
yds,yds,0,0.301029995663981
pis,pis,0,0.301029995663981
scp,scp,0,0.301029995663981
nss,nss,0,0.301029995663981
csd,csd,0,0.301029995663981
sst,sst,0,0.301029995663981
nsc,nsc,0,0.301029995663981
tns,tns,0,0.301029995663981
spi,spi,0,0.301029995663981
msf,msf,0,0.301029995663981
kgs,kgs,0,0.301029995663981
smg,smg,0,0.301029995663981
csl,csl,0,0.301029995663981
j.s,j.s,0,0.301029995663981
sop,sop,0,0.301029995663981
saa,saa,0,0.301029995663981
sei,sei,0,0.301029995663981
spf,spf,0,0.301029995663981
pes,pes,0,0.301029995663981
tsr,tsr,0,0.301029995663981
ase,ase,0,0.301029995663981
sup,sup,0,0.301029995663981
jas,jas,0,0.301029995663981
mes,mes,0,0.301029995663981
gsk,gsk,0,0.301029995663981
ise,ise,0,0.301029995663981
wcs,wcs,0,0.301029995663981
rsm,rsm,0,0.301029995663981
s.r,s.r,0,0.301029995663981
nws,nws,0,0.301029995663981
saf,saf,0,0.301029995663981
chs,chs,0,0.301029995663981
mts,mts,0,0.301029995663981
stl,stl,0,0.301029995663981
tsa,tsa,0,0.301029995663981
asu,asu,0,0.301029995663981
sls,sls,0,0.301029995663981
tms,tms,0,0.301029995663981
fcs,fcs,0,0.301029995663981
ess,ess,0,0.301029995663981
asm,asm,0,0.301029995663981
sfa,sfa,0,0.301029995663981
asi,asi,0,0.301029995663981
ius,ius,0,0.301029995663981
pus,pus,0,0.301029995663981
ocs,ocs,0,0.301029995663981
seu,seu,0,0.301029995663981
sdr,sdr,0,0.301029995663981
sil,sil,0,0.301029995663981
m.s,m.s,0,0.301029995663981
isu,isu,0,0.301029995663981
msm,msm,0,0.301029995663981
asr,asr,0,0.301029995663981
s.s,s.s,0,0.301029995663981
stp,stp,0,0.301029995663981
oas,oas,0,0.301029995663981
pse,pse,0,0.301029995663981
sfr,sfr,0,0.301029995663981
c.s,c.s,0,0.301029995663981
usp,usp,0,0.301029995663981
sfc,sfc,0,0.301029995663981
bds,bds,0,0.301029995663981
fsn,fsn,0,0.301029995663981
bsm,bsm,0,0.301029995663981
sua,sua,0,0.301029995663981
esr,esr,0,0.301029995663981
sml,sml,0,0.301029995663981
sfo,sfo,0,0.301029995663981
isr,isr,0,0.301029995663981
spv,spv,0,0.301029995663981
rsv,rsv,0,0.301029995663981
ris,ris,0,0.301029995663981
gts,gts,0,0.301029995663981
scs,scs,0,0.301029995663981
msv,msv,0,0.301029995663981
urs,urs,0,0.301029995663981
ots,ots,0,0.301029995663981
siu,siu,0,0.301029995663981
csn,csn,0,0.301029995663981
aas,aas,0,0.301029995663981
sdf,sdf,0,0.301029995663981
hsu,hsu,0,0.301029995663981
snl,snl,0,0.301029995663981
fes,fes,0,0.301029995663981
svp,svp,0,0.301029995663981
s.c,s.c,0,0.301029995663981
ios,ios,0,0.301029995663981
kbs,kbs,0,0.301029995663981
pss,pss,0,0.301029995663981
hsv,hsv,0,0.301029995663981
uns,uns,0,0.301029995663981
cus,cus,0,0.301029995663981
tos,tos,0,0.301029995663981
usm,usm,0,0.301029995663981
s.m,s.m,0,0.301029995663981
psf,psf,0,0.301029995663981
psg,psg,0,0.301029995663981
soi,soi,0,0.301029995663981
dbs,dbs,0,0.301029995663981
más,más,0,0.301029995663981
s10,s10,0,0.301029995663981
gsi,gsi,0,0.301029995663981
r.s,r.s,0,0.301029995663981
isg,isg,0,0.301029995663981
spg,spg,0,0.301029995663981
sct,sct,0,0.301029995663981
osa,osa,0,0.301029995663981
eso,eso,0,0.301029995663981
smu,smu,0,0.301029995663981
sel,sel,0,0.301029995663981
sgm,sgm,0,0.301029995663981
ebs,ebs,0,0.301029995663981
nds,nds,0,0.301029995663981
spm,spm,0,0.301029995663981
bes,bes,0,0.301029995663981
xps,xps,0,0.301029995663981
s.l,s.l,0,0.301029995663981
sto,sto,0,0.301029995663981
avs,avs,0,0.301029995663981
sss,sss,0,0.301029995663981
ssd,ssd,0,0.301029995663981
sba,sba,0,0.301029995663981
wsb,wsb,0,0.301029995663981
hus,hus,0,0.301029995663981
o.s,o.s,0,0.301029995663981
srp,srp,0,0.301029995663981
hsi,hsi,0,0.301029995663981
uso,uso,0,0.301029995663981
sib,sib,0,0.301029995663981
t.s,t.s,0,0.301029995663981
a.s,a.s,0,0.301029995663981
sek,sek,0,0.301029995663981
sor,sor,0,0.301029995663981
fsf,fsf,0,0.301029995663981
tsu,tsu,0,0.301029995663981
psl,psl,0,0.301029995663981
sgp,sgp,0,0.301029995663981
ucs,ucs,0,0.301029995663981
ust,ust,0,0.301029995663981
aso,aso,0,0.301029995663981
isl,isl,0,0.301029995663981
dls,dls,0,0.301029995663981
hps,hps,0,0.301029995663981
svt,svt,0,0.301029995663981
tts,tts,0,0.301029995663981
sef,sef,0,0.301029995663981
vrs,vrs,0,0.301029995663981
so2,so2,0,0.301029995663981
dfs,dfs,0,0.301029995663981
sso,sso,0,0.301029995663981
mvs,mvs,0,0.301029995663981
esb,esb,0,0.301029995663981
sab,sab,0,0.301029995663981
osf,osf,0,0.301029995663981
sau,sau,0,0.301029995663981
asg,asg,0,0.301029995663981
tus,tus,0,0.301029995663981
msl,msl,0,0.301029995663981
seg,seg,0,0.301029995663981
ahs,ahs,0,0.301029995663981
osc,osc,0,0.301029995663981
aws,aws,0,0.301029995663981
s.p,s.p,0,0.301029995663981
msd,msd,0,0.301029995663981
ens,ens,0,0.301029995663981
fss,fss,0,0.301029995663981
sns,sns,0,0.301029995663981
gsp,gsp,0,0.301029995663981
s60,s60,0,0.301029995663981
g.s,g.s,0,0.301029995663981
suu,suu,0,0.301029995663981
osm,osm,0,0.301029995663981
ssg,ssg,0,0.301029995663981
asf,asf,0,0.301029995663981
vsc,vsc,0,0.301029995663981
fds,fds,0,0.301029995663981
ese,ese,0,0.301029995663981
s.d,s.d,0,0.301029995663981
psr,psr,0,0.301029995663981
ves,ves,0,0.301029995663981
aos,aos,0,0.301029995663981
dsg,dsg,0,0.301029995663981
ssm,ssm,0,0.301029995663981
ssn,ssn,0,0.301029995663981
nsu,nsu,0,0.301029995663981
rsr,rsr,0,0.301029995663981
tsi,tsi,0,0.301029995663981
ihs,ihs,0,0.301029995663981
spe,spe,0,0.301029995663981
ivs,ivs,0,0.301029995663981
sio,sio,0,0.301029995663981
fsi,fsi,0,0.301029995663981
d.s,d.s,0,0.301029995663981
oms,oms,0,0.301029995663981
swe,swe,0,0.301029995663981
esi,esi,0,0.301029995663981
sii,sii,0,0.301029995663981
w.s,w.s,0,0.301029995663981
sce,sce,0,0.301029995663981
sfl,sfl,0,0.301029995663981
shg,shg,0,0.301029995663981
tsc,tsc,0,0.301029995663981
jes,jes,0,0.301029995663981
tsm,tsm,0,0.301029995663981
gls,gls,0,0.301029995663981
jis,jis,0,0.301029995663981
sou,sou,0,0.301029995663981
sna,sna,0,0.301029995663981
sgc,sgc,0,0.301029995663981
sif,sif,0,0.301029995663981
spt,spt,0,0.301029995663981
osh,osh,0,0.301029995663981
sre,sre,0,0.301029995663981
psm,psm,0,0.301029995663981
dsb,dsb,0,0.301029995663981
jsc,jsc,0,0.301029995663981
nsg,nsg,0,0.301029995663981
ees,ees,0,0.301029995663981
suk,suk,0,0.301029995663981
fse,fse,0,0.301029995663981
sfp,sfp,0,0.301029995663981
sdo,sdo,0,0.301029995663981
fsm,fsm,0,0.301029995663981
kas,kas,0,0.301029995663981
snc,snc,0,0.301029995663981
sot,sot,0,0.301029995663981
gse,gse,0,0.301029995663981
s40,s40,0,0.301029995663981
wps,wps,0,0.301029995663981
bsn,bsn,0,0.301029995663981
s.b,s.b,0,0.301029995663981
asn,asn,0,0.301029995663981
isf,isf,0,0.301029995663981
uts,uts,0,0.301029995663981
smi,smi,0,0.301029995663981
hsm,hsm,0,0.301029995663981
sut,sut,0,0.301029995663981
bso,bso,0,0.301029995663981
dsi,dsi,0,0.301029995663981
s80,s80,0,0.301029995663981
srl,srl,0,0.301029995663981
zsa,zsa,0,0.301029995663981
siv,siv,0,0.301029995663981
jps,jps,0,0.301029995663981
s.g,s.g,0,0.301029995663981
sgr,sgr,0,0.301029995663981
sva,sva,0,0.301029995663981
s.n,s.n,0,0.301029995663981
sdh,sdh,0,0.301029995663981
dgs,dgs,0,0.301029995663981
asx,asx,0,0.301029995663981
rse,rse,0,0.301029995663981
pns,pns,0,0.301029995663981
sgb,sgb,0,0.301029995663981
kis,kis,0,0.301029995663981
psn,psn,0,0.301029995663981
s.h,s.h,0,0.301029995663981
s.t,s.t,0,0.301029995663981
ods,ods,0,0.301029995663981
esm,esm,0,0.301029995663981
gsf,gsf,0,0.301029995663981
sak,sak,0,0.301029995663981
spb,spb,0,0.301029995663981
jse,jse,0,0.301029995663981
s.f,s.f,0,0.301029995663981
suh,suh,0,0.301029995663981
osd,osd,0,0.301029995663981
sde,sde,0,0.301029995663981
ges,ges,0,0.301029995663981
uas,uas,0,0.301029995663981
slo,slo,0,0.301029995663981
yas,yas,0,0.301029995663981
ose,ose,0,0.301029995663981
psy,psy,0,0.301029995663981
oso,oso,0,0.301029995663981
grs,grs,0,0.301029995663981
sev,sev,0,0.301029995663981
fsp,fsp,0,0.301029995663981
sbk,sbk,0,0.301029995663981
slg,slg,0,0.301029995663981
jrs,jrs,0,0.301029995663981
e.s,e.s,0,0.301029995663981
sok,sok,0,0.301029995663981
saz,saz,0,0.301029995663981
stf,stf,0,0.301029995663981
sfe,sfe,0,0.301029995663981
bns,bns,0,0.301029995663981
sbd,sbd,0,0.301029995663981
saj,saj,0,0.301029995663981
srx,srx,0,0.301029995663981
v.s,v.s,0,0.301029995663981
stx,stx,0,0.301029995663981
wsj,wsj,0,0.301029995663981
f.s,f.s,0,0.301029995663981
ogs,ogs,0,0.301029995663981
uds,uds,0,0.301029995663981
sbr,sbr,0,0.301029995663981
usi,usi,0,0.301029995663981
sik,sik,0,0.301029995663981
ss2,ss2,0,0.301029995663981
snm,snm,0,0.301029995663981
yus,yus,0,0.301029995663981
hsh,hsh,0,0.301029995663981
vsg,vsg,0,0.301029995663981
ofs,ofs,0,0.301029995663981
rsn,rsn,0,0.301029995663981
ues,ues,0,0.301029995663981
slk,slk,0,0.301029995663981
s20,s20,0,0.301029995663981
gs1,gs1,0,0.301029995663981
vsd,vsd,0,0.301029995663981
tsf,tsf,0,0.301029995663981
snb,snb,0,0.301029995663981
así,así,0,0.301029995663981
hsd,hsd,0,0.301029995663981
rsb,rsb,0,0.301029995663981
ysl,ysl,0,0.301029995663981
csj,csj,0,0.301029995663981
smn,smn,0,0.301029995663981
i.s,i.s,0,0.301029995663981
qsr,qsr,0,0.301029995663981
spx,spx,0,0.301029995663981
dws,dws,0,0.301029995663981
suc,suc,0,0.301029995663981
shf,shf,0,0.301029995663981
nsn,nsn,0,0.301029995663981
yos,yos,0,0.301029995663981
spu,spu,0,0.301029995663981
sni,sni,0,0.301029995663981
snu,snu,0,0.301029995663981
ksm,ksm,0,0.301029995663981
g4s,g4s,0,0.301029995663981
sng,sng,0,0.301029995663981
skg,skg,0,0.301029995663981
ows,ows,0,0.301029995663981
slu,slu,0,0.301029995663981
jls,jls,0,0.301029995663981
sgl,sgl,0,0.301029995663981
nós,nós,0,0.301029995663981
sne,sne,0,0.301029995663981
made,made,0,0.301029995663981
does,does,0,0.301029995663981
due,due,0,0.301029995663981
side,side,0,0.301029995663981
de,dee,0.333333333333333,0.221848749616356
de,dde,0.333333333333333,0.221848749616356
date,date,0,0.301029995663981
done,done,0,0.301029995663981
wide,wide,0,0.301029995663981
died,died,0,0.301029995663981
idea,idea,0,0.301029995663981
deal,deal,0,0.301029995663981
code,code,0,0.301029995663981
dead,dead,0,0.301029995663981
deep,deep,0,0.301029995663981
edge,edge,0,0.301029995663981
die,die,0,0.301029995663981
die,diee,0.25,0.243038048686294
mode,mode,0,0.301029995663981
dave,dave,0,0.301029995663981
debt,debt,0,0.301029995663981
ride,ride,0,0.301029995663981
duke,duke,0,0.301029995663981
diet,diet,0,0.301029995663981
dear,dear,0,0.301029995663981
dean,dean,0,0.301029995663981
del,del,0,0.301029995663981
del,dell,0.25,0.243038048686294
del,deel,0.25,0.243038048686294
dec,dec,0,0.301029995663981
dec,ddec,0.25,0.243038048686294
drew,drew,0,0.301029995663981
desk,desk,0,0.301029995663981
der,der,0,0.301029995663981
der,deer,0.25,0.243038048686294
deck,deck,0,0.301029995663981
dive,dive,0,0.301029995663981
dose,dose,0,0.301029995663981
demo,demo,0,0.301029995663981
deer,deer,0,0.301029995663981
tide,tide,0,0.301029995663981
dies,dies,0,0.301029995663981
dome,dome,0,0.301029995663981
hyde,hyde,0,0.301029995663981
dame,dame,0,0.301029995663981
dale,dale,0,0.301029995663981
eden,eden,0,0.301029995663981
dare,dare,0,0.301029995663981
den,den,0,0.301029995663981
den,deen,0.25,0.243038048686294
dee,dee,0,0.301029995663981
deed,deed,0,0.301029995663981
wade,wade,0,0.301029995663981
dove,dove,0,0.301029995663981
dell,dell,0,0.301029995663981
dice,dice,0,0.301029995663981
rude,rude,0,0.301029995663981
idle,idle,0,0.301029995663981
dem,dem,0,0.301029995663981
doe,doe,0,0.301029995663981
dye,dye,0,0.301029995663981
fade,fade,0,0.301029995663981
dyke,dyke,0,0.301029995663981
jade,jade,0,0.301029995663981
dire,dire,0,0.301029995663981
def,def,0,0.301029995663981
dei,dei,0,0.301029995663981
jude,jude,0,0.301029995663981
nude,nude,0,0.301029995663981
dune,dune,0,0.301029995663981
dent,dent,0,0.301029995663981
dine,dine,0,0.301029995663981
deco,deco,0,0.301029995663981
dyer,dyer,0,0.301029995663981
fide,fide,0,0.301029995663981
ide,ide,0,0.301029995663981
aide,aide,0,0.301029995663981
dane,dane,0,0.301029995663981
dew,dew,0,0.301029995663981
dev,dev,0,0.301029995663981
ode,ode,0,0.301029995663981
dude,dude,0,0.301029995663981
defy,defy,0,0.301029995663981
devi,devi,0,0.301029995663981
dole,dole,0,0.301029995663981
det,det,0,0.301029995663981
deg,deg,0,0.301029995663981
deux,deux,0,0.301029995663981
aden,aden,0,0.301029995663981
deb,deb,0,0.301029995663981
deb,deeb,0.25,0.243038048686294
dea,dea,0,0.301029995663981
deus,deus,0,0.301029995663981
deng,deng,0,0.301029995663981
dope,dope,0,0.301029995663981
depp,depp,0,0.301029995663981
dre,dre,0,0.301029995663981
dre,dree,0.25,0.243038048686294
deli,deli,0,0.301029995663981
diem,diem,0,0.301029995663981
oder,oder,0,0.301029995663981
dime,dime,0,0.301029995663981
ade,ade,0,0.301029995663981
deva,deva,0,0.301029995663981
edie,edie,0,0.301029995663981
dep,depp,0.25,0.243038048686294
dep,deep,0.25,0.243038048686294
dep,dep,0,0.301029995663981
cade,cade,0,0.301029995663981
bode,bode,0,0.301029995663981
dey,dey,0,0.301029995663981
demi,demi,0,0.301029995663981
dae,dae,0,0.301029995663981
deo,deo,0,0.301029995663981
sade,sade,0,0.301029995663981
dore,dore,0,0.301029995663981
dera,dera,0,0.301029995663981
cede,cede,0,0.301029995663981
dieu,dieu,0,0.301029995663981
deja,deja,0,0.301029995663981
deir,deir,0,0.301029995663981
adel,adel,0,0.301029995663981
desi,desi,0,0.301029995663981
dade,dade,0,0.301029995663981
ede,ede,0,0.301029995663981
deen,deen,0,0.301029995663981
rede,rede,0,0.301029995663981
deum,deum,0,0.301029995663981
dace,dace,0,0.301029995663981
devo,devo,0,0.301029995663981
ides,ides,0,0.301029995663981
vide,vide,0,0.301029995663981
aude,aude,0,0.301029995663981
desc,desc,0,0.301029995663981
deon,deon,0,0.301029995663981
idem,idem,0,0.301029995663981
dawe,dawe,0,0.301029995663981
ende,ende,0,0.301029995663981
dde,dde,0,0.301029995663981
eder,eder,0,0.301029995663981
dien,dien,0,0.301029995663981
duce,duce,0,0.301029995663981
debi,debi,0,0.301029995663981
ded,deed,0.25,0.243038048686294
ded,ded,0,0.301029995663981
cde,cde,0,0.301029995663981
